"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.223058133218786","2.05548592827715","0.186907630522088","17.063550036523","21.1851377322229","-3.85780885780886","-1.65549252191851","-5.8744394618834","-0.418781725888325","6.16194331983806","12.9139314369073","6.81314994968132","27.1368352788586","-6.82970474202208","-14.0736377025037","16.9476082004556","7.81634326318665","-4.6878097125867","-8.8058340554927","8.92028704152164","-17.590235760484","0.664177638042837","-0.415663968497046","7.61156648451731","18.5048708174503","-12.0337534714805","8.29827536350606","8.9793112489992","-0.971130901206636","0.923362086669774","5.25401548718154","4.24457258198044","-2.27266679873299","6.57231763535862","",
"Africa Eastern and Southern","AFE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.11044900943117","0.83266707097454","0.452925036789682","0.27254922729629","1.23446815112098","0.399891847572817","0.543122956871775","0.0666873898786878","0.160480650382994","-0.021744199474799","0.315505262722917","0.218758943418541","0.363474558803558","0.0508565262948916","0.411673813248297","0.0716568207241081","0.291565973718613","0.156864207621548","0.270623095517226","0.189615037050582","0.0325973292887364","0.467183868679037","0.280992982108357","0.363573688644803","0.507232476546374","1.01533179776097","0.797450555075385","2.09307895502664","1.58954357826259","2.4474245178466","1.55812312858945","4.8377675628977","2.50363638111622","2.48897170135011","1.86659568157693","2.06494439934131","1.27159827779528","2.47968225540428","3.24391367453648","2.61159435655689","1.64191455287968","1.84510127027819","2.53538187952034","2.19064451306312","2.76035726824706","3.11932499034408","1.89365370091946","0.983709041335496","1.36746502656809","1.50753949077581","1.35859024361391","",
"Afghanistan","AFG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0131512243609448","0.0245752714393039","0.00940111467749321","0.0155769236960059","","","0.00156521738449906","-0.00812641060285658","","0.0324504958728158","0.247135743279599","0.005174215982803","","","","","","","","","","","","","","","","","","","","","1.23299102251609","1.28001876082737","3.57581613520808","4.36453524429585","3.41400444390947","1.93570303554968","0.455360078332881","0.451888842930533","1.20311722800728","0.293024934195091","0.285441075824333","0.239801324400345","0.209664812936706","0.884000919857522","0.516606367688591","0.274796599141582","0.661572001890286","0.124495943884077","0.0644763344628387","",
"Africa Western and Central","AFW","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.56294050412745","2.09535912095353","1.86260666892259","1.86910939905278","1.06968661364969","1.57380226092525","0.866238940408797","0.959633106107117","0.87599533787222","0.863457092424767","-0.275515668948646","0.431018447264776","0.481129434911122","0.569283758854758","0.302853640300349","0.785831324651415","0.191695238003839","0.945947481129513","0.631293375339144","1.89162066203152","0.700627991884862","0.710418558862206","1.04255482334862","1.84455188881156","2.76699469235573","0.874800863516436","1.05185020404699","1.11552932614547","1.32073280912301","1.56206686981524","1.82329611640169","2.17841838726695","2.49156130021715","2.57136938082583","1.83151713847657","2.98757184191305","2.33974947290742","2.82176274575744","2.88049347818093","3.58149596722406","3.19040867310018","3.65152871619217","2.87431810741226","2.33403067684186","1.9188683677279","2.05632494657375","2.01826293596077","2.58317414373739","2.08875055768116","1.55796920926948","1.38328437382418","",
"Angola","AGO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.630975103967161","0.883706869873758","2.08648507255308","1.80366249575565","1.09500567622465","3.68038359526863","3.30879389175687","1.47206684888083","1.49385627946274","1.9605730640079","-2.98162799823655","6.26663053571429","3.46608752793541","5.2368632542517","3.83703655802979","8.52948883994992","2.39899396705538","5.38231807584834","17.1215906483088","40.1672509619126","9.62386631013722","24.0091170615715","11.4061900735364","20.0810141699561","9.32924342764495","-3.52665547915197","-0.0720010214346084","-1.36876162792796","1.89631505930415","3.13666198790205","-3.95009634697602","-2.76303618764817","-1.17171965525018","-5.33728060240472","2.66496424441738","11.4977032710729","-0.360184268695437","-10.72495141998","-8.29905182490874","-5.91333383842152","-3.48097807763805","",
"Albania","ALB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","3.06666159864896","4.89321210624299","2.81772280812469","2.92548596657615","2.81594061771928","2.1031528051092","1.76789579262462","1.28264133419298","4.10877595525929","5.28543275433979","3.10482707446756","3.17270817814522","4.75017450889019","3.25976919303765","3.65485220012029","6.10898006747451","9.68207039380729","11.1706408928228","9.13813414575857","8.13533347464313","7.45135722825391","9.81628764801144","8.69303872198522","8.69053621980382","8.80509197849022","7.85547051565549","7.94635135089316","7.7979181413124","7.06948409749964","",
"Andorra","AND","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.467651044923018","-0.0827095057774953","0.264742722017538","-0.800383313754133","-2.87428100449048","1.40020573452847","0.0731777014315499","0.651234227429974","0.570070551236835","0.0972953185079492","-0.49249943865749","1.77694646346641","2.94531021475111","1.52930018300283","1.57860264634309","0.484640509883821","0.65891474744377","0.0264242942178383","0.383026611267371","0.277016418487335","0.4769084239997","0.453676485239812","0.739301847634559","0.903331591102807","0.973778087418409","0.055117593535816","0.597091740570663","1.35687340421053","1.49836889356817","0.427141384342127","0.471363118875447","1.11632354164928","0.768172334816108","1.64666337771173","2.02720990884725","3.55183892173342","4.51782032441229","4.57126639213676","3.94045497512048","3.87457174642013","3.00825018354295","1.75977751447742","1.83084900648136","1.46722308279983","1.0877174733737","1.01985975501157","1.31199968734447","1.17080553576173","1.22146852864614","1.39957930545047","1.57974204467888","",
"United Arab Emirates","ARE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","0.108351027393326","0.257273417071533","0.451274583969912","0.164536829905021","0.206818388728571","0.22395138271941","-0.0343377746365328","0.203892014116107","0.106393607647695","0.407195240980733","-0.544187526835552","0.324685539041065","0.128404884092042","0.520707068990223","0.0935487850536073","-0.228435309406528","0.0503179637301319","0.239162943469002","0.721471948889765","0.105319789259975","0.608195467069962","0.408474866570238","0.294815985875101","0.340485312002994","-1.16683578609984","-0.485281532816973","1.14589216989256","0.0867813661375527","3.42266271330333","6.76715211324682","6.03481603924168","5.76543753210014","5.50043971843078","1.6048746086738","0.447367363952641","3.03559369451898","2.03957459082093","2.55389480617785","2.50313408850916","2.74634462239251","2.38762008000537","2.69007234463103","2.68518545921511","2.45971482015894","4.28427439795122","5.54087471368751","",
"Argentina","ARG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.28422429708083","0.377464477473738","0.206489502181284","0.190792478260042","0.0247388145324071","0.106009598269524","0.478175476632771","0.25360595928857","0.430419501183618","0.297462920191234","0.88095511006333","1.0638454401874","0.269252481027723","0.177920358938206","0.338845892416111","1.03939676921859","0.51742270994039","-0.0171007571834998","0.908825708058126","1.34139040897869","1.2988816648031","1.28557885422783","1.93671240172489","1.17980281165114","1.411953029158","2.17392758974997","2.55320340608332","3.12787793868196","2.43876896154487","8.46058217133806","3.66579059535379","0.806164134759348","2.19895819502207","1.29481086883944","2.5050175164097","2.64935441452167","2.38106854489628","2.25129423568361","2.68990096507093","1.20643922647566","2.67516171886537","2.04464008003071","2.80667189982932","1.77920553648531","0.962406650325519","1.97713461784426","0.584749931723909","1.78936428458758","2.232532212602","1.46840045667751","1.2122067456661","",
