"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.39779786980656","7.3307821164767","8.9836329526421","8.81184023318615","11.1693003622906","7.50405635882928","9.19894347237735","10.0616088692437","7.17823167587398","6.99167319639125","5.51613890144883","6.53856881646853","6.4295839093493","4.43957492244565","2.79629370359302","4.72574983924324","3.04517238895794","3.03143332808931","4.40846883787635","5.76004536529353","5.58365585800867","11.887115691224","9.39874019358143","8.02277331652223","12.1713193348175","11.9845393702467","12.9985909835424","",
"Afghanistan","AFG","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.402819292924976","0.487686262693032","0.344156289997136","0.313643499018774","0.553390349525131","1.55478392301891","1.87526084674456","2.80585396332281","3.73588202243344","3.54864769227737","2.59522269404553","2.39042205413598","2.2440821580961","",
"Africa Western and Central","AFW","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","4.90475912919296","7.39115835538422","8.87851732650045","2.28650363182745","4.7079775964736","4.78503159792009","4.70350261234146","7.41284463949791","12.2252262993371","15.9719902725786","20.7030822508321","23.7865969150342","23.8754385875633","17.309005112475","24.8921561169938","19.8398876068532","19.2719404406637","17.9667168253132","15.5861998280774","12.4718744067108","18.672802574063","15.9101587724632","15.4747670033849","13.7835772420021","14.6330700494153","10.5896161094705","9.5208151521199","11.5930161505627","8.20136525052401","6.8206478982379","6.04073498583192","11.5396924613189","8.64750755505479","3.2225137703729","4.05284332576589","2.61275081484118","1.61088046338975","1.43762924297133","1.42923757128422","2.3383947270504","2.55207856197905","3.64068536194985","5.01427657574027","5.24350924282019","5.66424983517707","6.21288004077847","6.77216592352195","",
"Angola","AGO","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.62706000948167","7.06505982762928","9.22874938387061","4.79205458001564","2.93441626789502","6.41967160827725","10.7701422388614","17.5217177750125","18.3461215631972","40.1984108164805","26.2099293204466","20.6168753180352","32.7930584219332","16.7392257570693","15.2473334885148","13.5688683961263","10.5212675193515","12.9751118227908","9.65587661135239","2.44356681376533","8.49582807984923","4.45216268102828","4.17887488590371","5.83176750954083","7.27373943006893","11.8603324625358","19.4562205871724","33.2082205873374","22.8244258476556","22.2601204673252","30.2779711173077","32.0748502489067","",
"Albania","ALB","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.29887168674699","2.17526038751346","3.17620015741834","6.63578141560799","1.97426736758052","4.36355304424004","13.7492488493594","8.36030479390681","4.32975848421053","4.08926321599045","4.10415419763616","6.47285588325464","5.01284692817012","4.74380409315947","4.44191909323202","4.37998012053594","3.65450734719358","3.14336489120975","4.82722888374752","6.83537687202513","7.55635667663239","7.91808193860457","5.09412886419534","6.32797011387068","16.9562909343761","7.23736770869135","6.82537209644591","13.1415021502343","7.51813931177903","17.8976526084543","",
"Andorra","AND","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","20.9286174674909","17.9566700771742","33.9056163067892","15.0246142617991","18.4411639100161","18.4133747522236","23.9984993162481","25.766435588898","38.0438806700979","43.8393054100107","66.629926924556","65.3038056459672","39.9611197297535","31.4304928591596","34.8874220823826","31.0208227547731","24.2543244500791","26.685752251754","18.5040509379","20.5009776835245","23.4138917810621","27.6513301036485","28.1614219578564","37.5021736627477","40.2876017613837","31.8056957802838","15.5964927610336","34.9563582469504","19.900580316215","14.2054415594713","23.0847795196932","6.91209218283277","6.73971047343004","10.921743293299","10.4244736533813","7.75775017071539","6.31427835208963","8.07124726230915","11.9788124229574","15.9050054633809","23.8105810555445","38.6975972552592","32.2964621023348","34.1290386838088","15.6270492488584","",
