"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"East Asia & Pacific (excluding high income)","EAP","GNI (current US$)","NY.GNP.MKTP.CD","79699757744.1867","70207092285.4715","64157766332.5756","69494728009.7635","80197256816.0092","93354031066.1831","102107494091.003","99150315074.423","100283119628.097","112540375718.276","124955029084.349","134271464697.606","152057572750.842","191118284181.567","215569021035.14","242484032793.772","246478347309.755","284190058509.765","274828909574.959","317958008473.259","366649967289.144","391424948991.972","410693180335.008","430142919670.598","465407815201.753","510252809638.075","496117573104.79","478762294803.617","546833844649.044","612809065641.59","661276111762.047","716582029944.293","803505456713.372","877644829071.116","1060233678081.37","1298595931704.44","1492783907616.23","1548399114088.76","1410575078019.17","1551424065427.05","1705683183763.08","1818248880321.38","2018525938043.49","2286299658273.89","2657887135605.66","3069377591281.82","3715167063495.55","4715386246641.17","5984943872802.94","6456803939789.76","7837386075433.71","9551256432102.67","10703325265890.2","11750845759823.6","12771577036781","13235223884893.4","13515390956844.7","14812821365654.8","16526109967779.4","17113624699469.3","17338487642766.8","20519412389143.4",
"Early-demographic dividend","EAR","GNI (current US$)","NY.GNP.MKTP.CD","","","159860087778.054","168179781156.398","194185600593.204","210615964562.297","205098014682.186","213093285678.655","231187752566.813","258332618571.445","273253538209.139","297081747762.722","328043201600.319","420215085292.062","589287792992.673","633300050986.913","690756180692.898","770771911917.184","850201156923.181","1033514157473.5","1279265592581.99","1423287590650.4","1351739846230.47","1369336051464.4","1353116850223.33","1394341867481.85","1408330964172.38","1420023158002.31","1511436256083.72","1534419915722.45","1799773398354.24","1907683018060.78","2103102946995.02","2316617280431.58","2436882291337.15","2507231012787.41","2728563261773.47","2919551414327.8","2884343751887","3042957924641.79","3300099910521.09","3284742634468.37","3208212087499.61","3566153128146.11","4142397986535.69","4830456490376.5","5558111410954.02","6599378116686.56","7447735459574.58","7179486155571.31","8695748438901.05","9605784834621.47","10036033754171.9","10165792452221.6","10534071767184.5","10031070760108.7","10331779655097.2","11164328195003.4","11262782216645.9","11499018215647.8","10716613111897.6","12443669733367",
"East Asia & Pacific","EAS","GNI (current US$)","NY.GNP.MKTP.CD","150151684144.852","150581306539.06","153430226092.214","171090266397.439","196662995040.933","221485827452.418","247877284367.84","268937671059.14","297619620727.244","342796178384.111","405307196852.755","450466255517.724","559508931660.667","737364012037.04","846998313673.453","928285230829.958","1020307158081.29","1215180709512.7","1534311499110.59","1665788381188.26","1795180363932.73","1978927995769.41","1938847694117.81","2067504265037.74","2214423513963.96","2339605453603.25","3054502671569.07","3587564972347.73","4340287518599.6","4539794579054.84","4743026794642.1","5350498708243.28","5854150512407.85","6552013243329.67","7423501597739.68","8414427136507.73","8111353769137.32","7759513748917.1","6941860896558.8","7754559048545.37","8399245996724.94","7815156366110.74","7931499027840.32","8731113455229.82","9801544326551.72","10433392180207.6","11089663853069.5","12404997862243.6","14305486267200.6","14687676155390.9","17123362626209.4","19821526865765.8","21244673116552.6","21422663340794.1","22199969676593.5","22045068813125.9","22819170918869.5","24405090282944.4","26495852321653.8","27081631000883.2","27139656849536.2","30845029165887.3",
"Europe & Central Asia (excluding high income)","ECA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","877061128710.254","832493843641.675","889470741561.955","867523080951.579","799987346308.704","784333877921.155","675344692596.497","721674315617.146","722627749010.991","748371384874.198","690354706592.329","579932712192.985","648788140482.408","643085546676.457","737000374949.242","925099340005.223","1233077240934.81","1555110383238.88","1897214192874.12","2448012278915.97","3021464088504.35","2366065016910.24","2869361494351.05","3557504361165.04","3803338642169.88","4026367679895.99","3739083081052.37","2859896977399.12","2712664388006.26","3040871582813.61","3100601016134.63","3153132323434.46","2916482879517.15","3403908159634.52",
"Europe & Central Asia","ECS","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","1045322642179.78","1178089139699.78","1411126337130.72","1790048573162.95","2019471095994.5","2366605212786.35","2455627754827.04","2775509313060.79","3388822043019.68","4139599958834.88","4695200297785.85","4158554427444.67","3985048124976.8","3868981128528.32","3719899443229.7","3850449166228.76","5260720199543.1","6504855155995.74","7245891947526.13","7322927617115.9","8920462074357.2","9205593560505.71","9890907594093.4","9067411014326.56","9476286145913.76","10832219405242","11050957161527.9","10491839778029","10782458388464","10676558463908.8","10073798051848.2","10155031497040.1","11104612826130.9","13513285142355.6","15778196663972.3","16809296315345.4","18183885274646.5","21141734039972.2","23138125228232.7","20490619823535.1","21001424837262.9","23263965252366.5","22408493167476.2","23405288210993.2","23719632168489.7","20400496811608.5","20354679399908","21610337608153.7","23165715885532.4","22876105015885.7","22056765436280.6","24983724760547.3",
"Ecuador","ECU","GNI (current US$)","NY.GNP.MKTP.CD","2043509723.61157","1726040723.10678","1494353886.88875","1806525750.83732","2225203587.62281","2362036265.70433","2404097428.14315","2528684150.03416","2555067797.29931","3084153419.78331","2833290165.97396","2718503141.66599","3140765557.37758","3775699919.51342","6432079281.52439","7676350735.48856","8952057258.16727","10829952446.0045","11653573256.8764","13770371965.5054","17268130651.1089","21049102097.5815","18929373984.7133","16262056379.346","15808986195.6227","16089586704.2826","14271644255.3903","12885923996.527","11818295217.9957","12526174547.0309","14028697796.5758","15870976488.2441","17149765882.9415","18077986993.4967","21768303151.5758","23508422211.1056","24202981490.7454","27134639319.6598","26810811405.7029","18337918959.4797","17103552776.3882","23235924000","27296182800","30940439900","34751628400","39691563800","44974439600","48973356000","60290373000","61241510000","68569173000","78067843000","86587424000","93662124000","100144291000","97501257000","98028639000","101858207000","104605438000","104934502000","96468082000","104529565000",
"Egypt, Arab Rep.","EGY","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","4908912188.7287","5238506367.36456","5580495356.03715","5909345794.39252","6465375302.66344","7978146194.42351","8536087732.72124","9231127197.5181","9974482061.6473","9109910658.63287","11388206926.7865","12973982125.1241","13975793720.3999","14148726500.9096","16951571428.5714","20210185954.1667","20471081081.0811","25871182142.8571","29088009196.7404","31908191679.2088","35769552926.3951","37440785687.5585","39933762765.1218","34771711754.6848","39246669712.9285","41873798698.9681","37631036490.5284","42069286522.4325","46801231452.581","52113583392.6453","60485845060.4541","68066516981.1321","78947678171.0914","85684807556.0803","91221904806.8416","100305543960.076","97756136118.5984","85241867415.7303","80181261538.4615","78575767532.4675","89346865557.4043","107956786956.522","131614828371.278","164177881818.182","189300605444.646","214618966061.706","229940172977.625","272637266666.667","281027708527.132","298332708895.265","323665676819.407","327970017791.411","231165195652.174","243433399437.254","292071265603.645","353898651278.852","391743566093.053",
"Euro area","EMU","GNI (current US$)","NY.GNP.MKTP.CD","246924024987.36","271038736745.039","301430936718.93","338171272498.774","376150743916.543","411980973617.453","449188689254.321","488047815461.886","523755731917.657","584494907027.957","649575474764.305","736137434149.845","889768310345.091","1154496558340.22","1305634097963.79","1516788853501.32","1581984325125.44","1797547972655.54","2202743619353.52","2666558887714.73","2991628977767.09","2588159686722.63","2496912789854.87","2440071149331.98","2341315617163.05","2408551254421.25","3392865734282.58","4207987451975.81","4627985368689.97","4721603509375.17","5930455791510.92","6144504566418.33","6775424080500.19","6206093257261.64","6535365844847.15","7546365363134.44","7640128658456.15","6975380704160.97","7158400428106.66","7142591327384.43","6515069126393.78","6594761184229.8","7171222317583.32","8831423448420.71","10168222902657.5","10532476926363.1","11225830431492.4","12884704785025.6","14103992010126.4","12977130099751.5","12689237175965.3","13711766687489.6","12729908836403.6","13296460902279.9","13589784158996.2","11695607860216.9","12023430017390.7","12741846506195.4","13805985762715.2","13500116547388.5","13066620907999.7","14554751614347.3",
"Eritrea","ERI","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477101651.648376","467872714.755603","531888311.688312","585565625","685835952.616924","683315115.487715","749833860.823972","695019380.320389","706846472.727273","750010831.601751","723218652.834893","860583135.777027","1093759651.85857","1089003669.98744","1202459440.65041","1310746757.72358","1368434686.17886","1840533600","1569887473.17073","2041455160.97561","","","","","","","","","","",
"Spain","ESP","GNI (current US$)","NY.GNP.MKTP.CD","12014292254.6682","13771365311.6801","16068290740.3023","18990535037.939","21214320908.7775","24646865294.9947","28478655146.859","31375464705.1608","31188508104.3807","35653004591.7683","40471022106.0138","46106900598.8024","58555487962.7233","78071719017.7042","96948485722.5267","113934171014.493","117234501367.819","130823347207.01","158522927517.361","212392352503.718","229755263402.181","199125227969.003","192294673633.197","167322796983.759","168552857586.421","178339212328.767","248144330521.564","314786221533.486","370872708184.545","410262872803.935","530515703558.603","570816810248.198","623343892410.206","520853333769.12","519422964849.087","609570971443.822","633528195192.434","583087704545.455","611311425548.502","629140626498.843","594084216555.295","619140631735.828","700728756159.217","900043963152.155","1059088286010.81","1137786490870.04","1237088785672.94","1437831552930.98","1586564225114.84","1462916148401.17","1401381945416.67","1454580711702.34","1314148662604.69","1346092788758.44","1366195665567.84","1195331493689.06","1235959160572.77","1313028431411.77","1423036012859.61","1396054121145.1","1289015138989.89","1432586046546.78",
"Estonia","EST","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5472116465.49341","5947902604.95927","6978783083.73363","9301313233.96567","11465094409.9379","13457655764.2084","16082181658.5121","20706693128.9351","23069283726.3806","19034870797.4437","18473734528.309","22028387855.0584","22064061298.7109","24507629365.8432","25876272576.7058","22388083960.8984","23537298481.751","26262150181.8824","29849451903.451","30466162941.9607","30367111070.1946","35730430541.9632",
"Ethiopia","ETH","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","7317850048.30918","7698885748.79227","8554364251.20773","8076785458.9372","9447700386.47343","9817322463.76812","10480006666.6667","10844346376.8116","11396246714.9758","12108119661.8358","13390412125.6039","10429217520.0714","8734430671.62956","6848460204.38158","7603562639.92836","8504359178.89306","8492265911.60901","7751811217.66928","7648343127.98732","8182263337.46518","8180069454.11753","7797207615.85915","8557581131.63568","10067656708.6258","12365354408.4331","15242461910.6314","19721806402.0923","27086850118.9961","32395738209.0412","29825574928.2445","31883271774.1935","43214529006.0852","47541429851.2713","55459432981.0435","64326834729.9906","74053937524.5784","81285191646.1807","83892033920.3775","95322999764.7411","107045139885.794","110714009273.047",
"European Union","EUU","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","730726878700.909","826135389111.676","997444166176.429","1290982619652","1457851643388.24","1701249429860.01","1779930429398.28","2014001573332.57","2455342137828.94","2965671035738.01","3322405412101.64","2883299384843.08","2770355135675.87","2699385622028.38","2601439045812.28","2678784789545.31","3759935923447.75","4663914487849.23","5120929615733.29","5223766912095.33","6521296625282.42","6750044156986.94","7412443464017.06","6769852708966.78","7160905372671.85","8305128863029.81","8445827393034.71","7737280128337.32","7961006361117.59","7939799330948.83","7284160783724.6","7381548333927.1","8043650865524.38","9889513053106.04","11402760001921","11903490643569.6","12739703027089.2","14699924219110.2","16221333051238.6","14776381769966","14580321670711.4","15802484424996.6","14704862874227.8","15384746178961.4","15714808958291.7","13546904985717.8","13914276315275.4","14802450027933.7","16054976305279.8","15751972936302.8","15332995765522.4","17128598470740.9",
"Fragile and conflict affected situations","FCS","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","414077397339.782","593556589291.364","557723838677.861","468485476551.333","422685912139.863","428372508063.679","404478724354.088","404216967856.304","444075306310.798","416128861216.327","613391112705.078","383443152976.251","335341248167.429","302652357958.906","287546215739.645","342568174596.95","341622065395.059","392893442250.515","386727041816.994","414812750844.457","485613630202.326","489726193430.83","488711315691.004","508828857782.664","646612194361.259","809320360713.94","1023049670900.91","1251532351675.42","1592298805104.35","1467984548650.67","1724076881741.44","1616435488584.12","1831121398471.65","1889317384666.71","2010980818460.4","1627121126098.71","1535875104274.61","1619765896246.5","1647965079201.35","1760694199074.53","1644173836571.52","1754674554924.03",
"Finland","FIN","GNI (current US$)","NY.GNP.MKTP.CD","5222582942.67438","5916257432.85525","6328651342.31764","6865699615.43464","7737636595.23394","8552415610.60842","9165340432.22567","9311168538.71865","8759663044.22547","9993855559.68814","11468163929.7848","12643331912.4751","14863587611.127","19624936984.5962","25041844966.1257","29617515758.8492","31975894753.0389","33523302346.1709","36296527075.8123","44609664173.4086","53811538093.7201","52302364287.6826","52540300974.4665","50632769000.854","52562557380.2928","55593895817.3446","73353482289.4675","91283152982.5511","108878171997.157","117465355410.836","139004341471","124265700632.26","107990419431.909","85043139377.5372","99204525896.4144","130266884531.59","129148330313.228","125014316802.199","131456386292.835","133910547569.884","125234472746.667","129485638946.851","140829968379.608","170641200958.823","198868882866.796","205740184703.502","219064326741.176","257127719239.609","286195777419.531","256645544754.687","252651105183.334","276659458249.028","259497761579.297","272476696925.491","277614151896.47","236841059684.375","241867185380.545","255775633889.412","276822822825.098","269867242180.392","276445724249.028","304220914337.204",
"Fiji","FJI","GNI (current US$)","NY.GNP.MKTP.CD","108046845.485455","112580279.561768","118121143.432817","122780506.233472","135877093.565042","140914242.538723","146829391.041772","157403953.748601","159166380.396198","173147301.006404","210478046.54362","235940605.63545","305501696.55841","420170989.675145","556355387.288977","668362939.530357","683145705.692325","710159145.410944","823925129.900803","1006409477.08508","1184718826.40587","1224783524.45589","1157872157.87216","1094758505.40806","1149794291.52041","1130700329.40361","1281909965.57507","1166797089.79822","1094706844.71789","1163321108.33951","1289553649.80755","1344198969.91054","1482368596.14105","1581852380.33467","1739635270.81484","1931095783.26104","2100762488.42015","2052711782.22622","1597543789.00745","1871649065.80016","1711500516.77159","1638539927.96275","1848095477.61672","2301455849.77318","2708366993.65263","3023832052.04021","2955406654.34381","3302755697.69608","3436092991.15266","2859158664.41683","3043130949.27801","3658574057.55075","3825356332.75602","4108194688.82372","4631573805.23471","4398221920.28986","4658232109.60997","4930307029.85147","5221546229.75951","5045561192.37178","4295596043.89524","4360118709.55279",
"France","FRA","GNI (current US$)","NY.GNP.MKTP.CD","62588196442.4896","67823034024.6623","76152271791.83","85419528679.052","94702729234.0369","102253384558.78","110738073086.636","119728973065.967","130424516856.954","142381694448.156","149052793197.118","166781105718.006","204302990897.269","265235710076.606","286106110201.855","361759216766.101","373385686970.773","411210216635.464","508321220930.233","616651248843.663","706460726482.459","619460470730.235","586300029943.108","557554867028.144","527303159948.96","552408380785.516","774780755753.386","941591181927.316","1025574275960.8","1029131194735.76","1273598361643.18","1272602023020.58","1406931846344.49","1329198517489","1398516068052.93","1606455513208.04","1619352481087.32","1470552933243.43","1522697353791.42","1522931663205.02","1387213402712.16","1402495832979.14","1517047281243.53","1869026496404.31","2148978081185.33","2234564034091.83","2366964499002.35","2713440990838.05","2994136038927.34","2763004002090.23","2706418757800.01","2941328117344.36","2742349300400.39","2874860245102.75","2917864654134.5","2491864986670.7","2525276585700.01","2653805221561.18","2855661376338.82","2787416524619.6","2671813716093.39","3002339248163.82",
"Faroe Islands","FRO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","52148922.9365332","58084838.716028","59785370.8021504","58853346.6666667","62546640","76079986.6666667","88810426.1480508","107277127.653965","144177177.105536","178608357.244021","207304020.347066","242215885.957475","310534963.476465","354095161.797592","395916305.843312","438968526.354335","396862655.217296","395442349.563278","435757711.517375","412007770.80369","440432475.656555","644049832.859846","822329978.916767","","","","","","","","","","","1148191260.74499","1174349932.62808","1109240266.72935","1192663526.69775","1316402143.21","1555140640.89136","1774031480.02871","1815271223.46546","2082044124.5712","2401932509.139","2503834761.97015","2243765039.45233","2352465283.33422","2634380762.56822","2540612861.45878","2824190303.22454","3006022271.71492","2631489766.49475","2907527073.39899","3070029835.37537","3271070218.22443","3403259663.53795","3334367643.91183","",
"Micronesia, Fed. Sts.","FSM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","111000000","","","","","","","","","","218000000","223300000","232663800","228791600","209127900","219545400","226023100","239347500","246016700","246760900","249179300","247072600","258632900","262084600","267150600","270372300","296756800","307507200","320855800","342609600","342707900","344654300","375852000","387000200","416554700","412197400","458779413.362129","453915927.98229","445078049.753978",
"Gabon","GAB","GNI (current US$)","NY.GNP.MKTP.CD","134793935.115343","159031435.606525","171340070.293069","181392411.865679","196883741.618845","206071196.79355","225497975.222055","246340524.326503","266596981.167207","295429413.448671","307160008.791019","357718214.361295","401940061.17872","665353060.075295","1417920156.45684","2004545686.78999","2830711868.02279","2657932404.24843","2162585095.29779","2668745824.97175","3856028560.92265","3534371862.31977","3304867120.07717","3096313731.66533","3337401884.83783","3096404812.91568","3157035409.42422","3038898140.0687","3556845179.39062","3951934799.23716","5336349261.09805","4849229139.73391","4864374340.27046","3745523609.11288","3692804810.00971","4293428472.57449","4930999941.35498","4610324869.35241","3968303449.53605","4094076970.71508","4299812167.70298","4393551481.66085","4854435521.76894","5797168602.58384","6576889964.31131","8624810908.65504","8966978264.46483","10624577834.7826","13406692825.1121","10736261661.3374","12484463860.0323","15711224400.8789","15456971600.9772","15890972051.6072","17256250321.3623","13188718851.3015","12934875312.3494","13985729747.5427","15754972352.1527","15511134184.7141","14503352951.4269","17052330634.6294",
"United Kingdom","GBR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","141662522198.224","159914149428.085","183406316183.816","208161599706.026","224891538101.917","266674699115.044","256621831087.152","286191632653.061","363945488015.34","470754495976.281","600547246107.367","571291227893.891","542822372466.806","518163601637.108","488885270018.622","512183054414.784","632310233069.481","776775062918.778","945959791889.007","951887547447.644","1116245413707.39","1169938033509.7","1221728957528.96","1098417308038.39","1199798307315.58","1304551338172.64","1373976731669.27","1536474662737.39","1660687540576.35","1680143989645.69","1668249356937.51","1655531884266.59","1807143285371.7","2083183673469.39","2446893079458.07","2578605454545.45","2719260349586.02","3091150460184.07","2910742647058.82","2406924754634.68","2492137629336.72","2684173032857.85","2691109870177.34","2746456576321.28","3023235858086.71","2886069892475.58","2654615868380.82","2664014258149.29","2860062056365.28","2862006503513.51","2723174554778.9","3170239375974.72",
"Georgia","GEO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3665594855.30547","2655565567.92367","2469381443.29897","2574192823.12548","3023800304.02432","3637920231.21387","3804243776.08289","2946950605.08768","3094875335.18846","3239488663.77231","3406128022.95396","4000784452.62618","5199165171.11853","6471623655.32079","7906494270.95035","10208882370.5477","12735776495.8412","10723236276.5639","12026105593.8955","14681541476.4305","16316003088.4757","16872451545.0283","17397203432.0666","14615250561.8473","14440358558.3302","15447499820.6814","16912337107.9108","16692817891.6005","15104331382.4485","17665643143.2208",
"Ghana","GHA","GNI (current US$)","NY.GNP.MKTP.CD","1203081232.493","1282913165.26611","1368347338.93557","1515406162.46499","1714285714.28571","2026610644.2577","2106442577.03081","1709639953.54239","1615922325.90839","1914005085.05654","2170905357.74343","2372632926.42131","2085279606.80586","2447183098.59155","2875155279.50311","2787765957.44681","2744915254.23729","3178000000","3654101221.64049","4006125356.12536","4426348547.71784","4209534638.98054","4025490196.07843","4021119840.80424","4364497716.89498","4424969151.21483","5601277821.67307","4936761904.7619","5066668176.44611","5133900896.99299","5776765502.12656","6474875000","6307702517.16247","5853944530.04622","5333534518.82845","6332009174.31193","6791288685.01529","6757509277.34375","7329127595.15571","7555452363.09077","4836061112.13067","5206827725.81321","6036889828.36951","7467434240.88602","8683188882.71262","10613532479.0102","20312963391.979","24687276967.6174","28562049035.4462","25953825266.9039","31663124545.4545","38114303104.0379","39174956052.3864","61072600585.4446","51920119657.5295","47921089700.1023","53961581129.4695","57431697460.0621","64270236560.3123","65527306781.1554","70776628000.0715","75637343975.4803",
"Gibraltar","GIB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1837759443.09909","1917338040.74439","2253095970.28473","2262129430.14216","2517843175.06472","2849148918.07888","3143620746.4446","3195795760.56397","3309895555.80767","3613087968.11415","3780063577.03648","3672785043.89791","3468765493.65888","3382322535.08772","2922237265.46551","2742369252.58784","2917567837.24503","3200990212.20533","3366577581.80921","2657936711.99064","4179199242.74824","6218767655.83103","6872979193.75725","6548704567.46094","6776357857.33359","6651747173.61272","7516065253.97344","7971453845.06713","8494333615.46428","8650959121.19199","8446956121.39844","10274041360.4077","11448771521.7913","12782497680.9519","12853242661.6906","13990504906.0533",
"Gambia, The","GMB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","44212353.6988296","46695363.1558873","41160658.5705371","45168722.6995632","52296836.749388","54456487.8808527","57542397.4416629","73888510.3383459","94698638.1436671","114777433.628319","113261760.34506","139727431.312691","171230618.017932","204442702.8172","236981115.630447","215053160.486383","209616335.44442","199671492.458122","178388800.535699","250974678.343049","214199884.476534","250476591.654416","271923275.296643","267267458.726726","291575060.286838","670174119.155855","695658104.477444","736114620.819802","728459558.746791","770633068.95215","832133538.153758","779877139.663928","814984158.75074","785843994.348448","752681081.672871","656184060.890407","545288099.087249","464321035.383186","941271640.787077","1005256867.79538","1029031896.58551","1253851721.11573","1536174172.23915","1422147062.79744","1513386209.48165","1377827103.16854","1385746819.38205","1345938955.88137","1200490602.16136","1345126868.55094","1456755151.30555","1476610604.41246","1641471456.93411","1783608279.65044","1799313001.3184","2026695898.17498",
"Guinea-Bissau","GNB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","78733594.8411852","78540057.1372471","87702828.5651641","89374237.2881356","98775328.9473684","111436935.518784","105009338.468559","109182779.311996","116034149.855908","116837925.485408","104759376.250358","153079242.424242","163123305.961525","163161848.377432","138395950.116153","159531246.877493","129407982.855092","165536369.464325","154458085.323556","200843049.868945","233321979.009523","240150370.516449","212813451.248458","221580826.556256","221530086.124576","235946465.083508","251819733.576507","253850808.6941","192357495.646254","210146642.89748","358663940.704695","376717458.288031","409024939.98961","466427336.973747","521762133.584153","575592778.227905","586774105.442","693393880.539544","854545468.834081","819881779.757062","846239040.546748","1106262187.94072","994656463.155973","1026052961.77604","1092300692.46571","1073811497.97949","1208741919.75236","1352932628.34994","1453500084.16652","1470018484.03597","1456255016.62653","1640828020.38788",
"Equatorial Guinea","GNQ","GNI (current US$)","NY.GNP.MKTP.CD","","","9122751.45318345","10840095.1283649","12712471.3960211","64748333.3333333","69110000","72317446.9327193","67514285.7142857","67225714.2857143","66861428.5714286","65370165.1096172","65254936.1298253","81407483.6937865","94523896.1984503","104698033.340882","104052135.180784","104386403.72818","","","48799934.0142818","30146793.5871743","34544821.1359913","40537010.0397406","47262783.9636726","57918187.5649675","70825308.4917121","88040829.6360576","93504454.6181578","81007248.0872755","119604661.344397","121228259.571106","149786399.50312","148550061.342847","92353432.526778","118007515.600571","187443210.314329","387373514.86989","290375972.74896","520234190.694773","675806916.325726","587616433.65253","821380430.543874","924205363.796268","1481460300.58029","4173013694.85662","7939532609.24236","10450746473.5717","14636832123.2464","9938850407.13803","9578455127.71671","13819220310.4688","14844233177.0267","15003862699.2207","14796387634.7752","9945017664.06179","8709938548.16762","8983530336.68081","10026979628.101","8329917010.94535","7454529367.8095","9147762171.03271",
"Greece","GRC","GNI (current US$)","NY.GNP.MKTP.CD","4397175254.27997","5039684341.08498","5293495375.60547","5993745683.35976","6794075397.81524","7809057158.40803","8710950813.67007","9411190898.92478","10261378015.4884","11788957930.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268470249515.23","310686621838.71","345308085597.682","323954053840.086","290552217824.167","275151260812.938","244054444999.141","238898896581.592","236986597189.975","195524237566.206","192207306613.596","198842523409.192","209711639142.139","203279410555.631","188028901406.485","217048569589.378",
"Grenada","GRD","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","70198198.8888889","86840904.8148148","100577695.555556","108715271.851852","110763030","120139293.703704","127285033.703704","140644421.851852","162487714.444444","182037670.740741","208368828.888889","230083449.62963","257794308.888889","266224688.888889","293872703.703704","304823407.407407","301338111.111111","316297000","328728074.074074","351511444.444444","375246148.148148","422659148.148148","455709370.37037","486296222.222222","478999740.740741","492740296.296296","540525814.814815","533925222.222222","667088148.148148","669815814.814815","717591481.481481","783264333.333333","708231333.333333","731135629.62963","746883222.222222","765599962.962963","813021518.518518","828656703.703704","880071740.740741","964617074.074074","1004054814.81481","1057615777.77778","1093858740.74074","999228444.444444","1069237074.07407",
"Greenland","GRL","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","62671693.3333333","79845933.9948231","95649274.0275999","126347367.551037","153180429.539451","190389794.817354","217061422.663358","254463352.878465","320920991.549704","379205474.24444","428502989.762061","395457225.482214","375402045.029043","379332968.835429","351563254.349883","384564569.098939","553578049.684835","728915398.447436","831761123.078066","868238899.072529","946256019.131952","946142421.636833","963370388.164543","865528462.807878","950853693.047826","1159860059.9743","1163019297.42873","1041865394.80657","1120015520.53486","1102892692.29667","1043287847.48426","1057096169.55832","1138485312.93146","1389711128.31489","1599873145.16533","1662192132.60184","1657458868.63523","2042180079.72519","","","","","","","","","","","","","","",
"Guatemala","GTM","GNI (current US$)","NY.GNP.MKTP.CD","1033200000","1064300000","1131700000","1248599900","1282100000","1319699900","1374500000","1434100000","1579100000","1679699900","1865800000","1942900000","2055700000","2523300100","3113499900","3579900000","4321300200","5454200200","6053100200","6905300200","7834600000","8521800300","8603399700","8937300400","9263400100","9551552086.95652","7017563515.98174","6905099840","7665302824.42748","8231324360.79545","7454425217.35254","9303297739.06819","10299842165.3193","11281542445.9666","12853235568.2292","14496304426.3931","15444935612.0305","17551326219.9647","19211791989.8661","18113912244.594","19079227161.4798","18320773165.7038","20125833974.7114","21258490637.0814","23167186220.3486","26298543667.064","29063968116.1708","32725168323.9284","37869860449.7355","36396647507.8416","39642735659.8575","45572811583.2199","48568960273.6928","51760538476.2244","56335293254.1838","60699783495.3232","64628417702.8645","70153026034.6494","71706374648.9105","75615995031.3201","76142264950.6473","84327373271.2316",
"Guam","GUM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GNI (current US$)","NY.GNP.MKTP.CD","156274047.716269","173073849.384588","174007583.270139","159715744.035466","178032258.064516","198529411.764706","209470588.235294","231352941.176471","208750000","228800000","246550000","264050000","274809523.809524","291952380.952381","411545454.545455","481041666.666667","430120000","423000000","481240000","499599960","561200040","507857142.857143","420333300","419666700","364473657.894737","384883744.186047","416744186.046512","262448979.591837","319100010","256286757.352941","289265807.594937","213533094.812165","263261390.88729","362611367.127496","457932056.399132","535690166.197183","653276371.794872","675683469.217211","661358372.697135","626125003.651726","668697606.753275","660857203.257727","671139695.277057","700124768.991682","755942664.800877","804427767.354597","2310819520.42152","2719807440.89229","3010395401.43974","3148777420.44619","3445692952.81085","3682055317.31347","4087056241.4152","4196342417.42088","4154314709.50347","4304537269.26188","4478082234.63973","4736697059.84727","4759901432.21962","5127130584.04643","5314860101.3083","7103655713.09626",
